source_document,page,subcommittee,agency,fund,account,row_type,scenario,fiscal_year,amount
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,appropriation,2025,30295.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,appropriation,2025,45151.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Agency Total - General Fund,account,appropriation,2025,56341647.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,3627535.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,715006.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Transportation Fund,account,appropriation,2025,4342541.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,16349130.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,1479367.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Equipment,account,appropriation,2025,19500.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Fringe Benefits,account,appropriation,2025,14496004.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Indirect Overhead,account,appropriation,2025,203340.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,General Fund,account,appropriation,2025,102.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Innovation Fund,account,appropriation,2025,13.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Cannabis Regulatory Fund,account,appropriation,2025,1.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,9100611.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,611278.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Association,account,appropriation,2025,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Office of Military Affairs,account,appropriation,2025,213992.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Supply Chain,account,appropriation,2025,2585000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Authority,account,appropriation,2025,10845022.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Manufacturing Growth Initiative,account,appropriation,2025,169780.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Hartford 2000,account,appropriation,2025,20000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Office of Workforce Strategy,account,appropriation,2025,1234379.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Black Business Alliance,account,appropriation,2025,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Development Corporation,account,appropriation,2025,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,CONNSTEP,account,appropriation,2025,500000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Various Grants,account,appropriation,2025,8275000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,MRDA,account,appropriation,2025,600000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,AdvanceCT,account,appropriation,2025,2000000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Futures Inc,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Forge City Works,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Foundation,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,City Seed,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Agency Total - General Fund,account,appropriation,2025,37481644.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Statewide Marketing,account,appropriation,2025,4500000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Hartford Urban Arts Grant,account,appropriation,2025,242371.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,New Britain Arts Council,account,appropriation,2025,39380.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Alliance,account,appropriation,2025,145000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Neighborhood Music School,account,appropriation,2025,200540.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Championship,account,appropriation,2025,150000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,CT Convention & Sports Bureau,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Nutmeg Games,account,appropriation,2025,40000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Discovery Museum,account,appropriation,2025,196895.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,General Fund,account,appropriation,2025,25.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Insurance Fund,account,appropriation,2025,1.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,2384817.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,112210.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Counselors,account,appropriation,2025,1011170.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Homeless Youth,account,appropriation,2025,3154590.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Outreach Services for Norwich,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Demonstration,account,appropriation,2025,2733000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Costs,account,appropriation,2025,11441710.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Elderly Congregate Rent Subsidy,account,appropriation,2025,2011839.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Housing/Homeless Services,account,appropriation,2025,87882789.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Project Longevity - Housing,account,appropriation,2025,2500000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Municipality,account,appropriation,2025,675409.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - General Fund,account,appropriation,2025,113907534.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Fair Housing,account,appropriation,2025,670000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - Banking Fund,account,appropriation,2025,670000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Crumbling Foundations,account,appropriation,2025,178788.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - Insurance Fund,account,appropriation,2025,178788.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,appropriation,2025,114756322.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,General Fund,account,appropriation,2025,75.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Cannabis Regulatory Fund,account,appropriation,2025,3.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,7087352.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,941499.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Prevention,account,appropriation,2025,746270.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Wildlife Disease Prevention,account,appropriation,2025,129011.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Agency Total - General Fund,account,appropriation,2025,8904132.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Personal Services,account,appropriation,2025,248669.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Other Expenses,account,appropriation,2025,65000.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Regulatory Fund,account,appropriation,2025,313669.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,appropriation,2025,9217801.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Health,account,appropriation,2025,74117150.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Office of Health Strategy,account,appropriation,2025,4467571.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Examiner,account,appropriation,2025,10817534.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Developmental Services,account,appropriation,2025,1511683835.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Services,account,appropriation,2025,740496273.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Board,account,appropriation,2025,375102.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Total - General Fund,fund_total,appropriation,2025,2341957465.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Health,account,appropriation,2025,76978749.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Office of Health Strategy,account,appropriation,2025,13761267.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Services,account,appropriation,2025,451181.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Total - Insurance Fund,fund_total,appropriation,2025,91191197.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Prevention and Recovery Services Fund,Services,account,appropriation,2025,3358000.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Regulatory Fund,Health,account,appropriation,2025,463659.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Regulatory Fund,Total - Appropriated Funds,fund_total,appropriation,2025,2436970321.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,General Fund,account,appropriation,2025,481.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Insurance Fund,account,appropriation,2025,9.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Cannabis Regulatory Fund,account,appropriation,2025,3.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Personal Services,account,appropriation,2025,40945779.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Other Expenses,account,appropriation,2025,7605228.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Network,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Office of Pandemic Preparedness,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Tobacco Prevention,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Gun Violence Prevention,account,appropriation,2025,3900000.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Referrals,account,appropriation,2025,477857.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Pancreatic Cancer Screening,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Public Health Response,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Community Health Services,account,appropriation,2025,1851235.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Rape Crisis,account,appropriation,2025,600893.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,of Health,account,appropriation,2025,7192101.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,School Based Health Clinics,account,appropriation,2025,11544057.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Agency Total - General Fund,account,appropriation,2025,74117150.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Program,account,appropriation,2025,501629.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Children's Health Initiatives,account,appropriation,2025,3315046.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,AIDS Services,account,appropriation,2025,5284470.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Detection and Treatment,account,appropriation,2025,2503761.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Immunization Services,account,appropriation,2025,64201121.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Tuberculosis Care,account,appropriation,2025,970931.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Venereal Disease Control,account,appropriation,2025,201791.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Agency Total - Insurance Fund,account,appropriation,2025,76978749.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Personal Services,account,appropriation,2025,187959.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Other Expenses,account,appropriation,2025,275700.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Regulatory Fund,account,appropriation,2025,463659.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Total - Appropriated Funds,fund_total,appropriation,2025,151559558.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,General Fund,account,appropriation,2025,35.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Insurance Fund,account,appropriation,2025,18.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Personal Services,account,appropriation,2025,3454529.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Other Expenses,account,appropriation,2025,13042.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,CT Virtuosi Orchestra,account,appropriation,2025,
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Covered Connecticut Program,account,appropriation,2025,1000000.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Agency Total - General Fund,account,appropriation,2025,4467571.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Personal Services,account,appropriation,2025,1982363.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Other Expenses,account,appropriation,2025,9829264.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Equipment,account,appropriation,2025,10000.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Fringe Benefits,account,appropriation,2025,1939640.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Agency Total - Insurance Fund,account,appropriation,2025,13761267.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Total - Appropriated Funds,fund_total,appropriation,2025,18228838.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,General Fund,account,appropriation,2025,64.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Personal Services,account,appropriation,2025,8666281.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Other Expenses,account,appropriation,2025,2104257.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Equipment,account,appropriation,2025,24846.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Medicolegal Investigations,account,appropriation,2025,22150.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Agency Total - General Fund,account,appropriation,2025,10817534.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,General Fund,account,appropriation,2025,2307.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Personal Services,account,appropriation,2025,231016245.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Other Expenses,account,appropriation,2025,21197718.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Housing Supports and Services,account,appropriation,2025,1400000.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Family Support Grants,account,appropriation,2025,3700840.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Clinical Services,account,appropriation,2025,2337724.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Behavioral Services Program,account,appropriation,2025,12146979.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Medical Services,account,appropriation,2025,2558132.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,ID Partnership Initiatives,account,appropriation,2025,2529000.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Emergency Placements,account,appropriation,2025,5933002.0
